repNum,blkInstr,stimImage,BlksLoop.thisRepN,BlksLoop.thisTrialN,BlksLoop.thisN,BlksLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_12.keys,key_resp_12.rt,instrBlk0Start,instrBlk0End,instrBlk0Dur,TargetStart,TargetEnd,TargetDur,StimStart,StimEnd,StimDur,trialResp.keys,trialResp.rt,date,frameRate,expName,participant,
,,,,,,,,,,,t,28.2284700871,,,,,,,,,,,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,0,0,0,,,28.2862250805,33.2890429497,5.00281786919,33.289055109,33.2897281647,0.000673055648804,33.2956020832,34.7940809727,1.49847888947,r,0.902806997299,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/basket1.png,0,0,0,0,0,1,1,1,,,,,,,,,34.7948429585,36.2816791534,1.48683619499,r,0.802762985229,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/crown2.png,0,0,0,0,0,2,2,2,,,,,,,,,36.2823791504,37.7697131634,1.48733401299,r,0.802764177322,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/horn2.png,0,0,0,0,0,3,3,3,,,,,,,,,37.7702729702,39.257735014,1.48746204376,r,0.802834033966,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/butterfly1.png,0,0,0,0,0,4,4,4,,,,,,,,,39.2583119869,40.7457461357,1.48743414879,r,0.903079032898,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,5,5,5,,,,,,,,,40.7462739944,42.2337720394,1.48749804497,g,0.769670963287,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/hat2.png,0,0,0,0,0,6,6,6,,,,,,,,,42.2342829704,43.7222061157,1.48792314529,r,0.836189985275,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/eggs2.png,0,0,0,0,0,7,7,7,,,,,,,,,43.7227799892,45.209815979,1.48703598976,r,0.869150161743,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/razor2.png,0,0,0,0,0,8,8,8,,,,,,,,,45.210337162,46.69860816,1.488270998,r,0.802757978439,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/mailbox1.png,0,0,0,0,0,9,9,9,,,,,,,,,46.6991381645,48.1858620644,1.48672389984,r,0.769676923752,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/hat1.png,0,0,0,0,0,10,10,10,,,,,,,,,48.1863739491,49.6738870144,1.48751306534,r,0.869570016861,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/canoe2.png,0,0,0,0,0,11,11,11,,,,,,,,,49.6744110584,51.1786310673,1.50422000885,r,0.802623033524,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,12,12,12,,,,,,,,,51.1791441441,52.6666531563,1.48750901222,g,0.76938700676,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/candle2.png,0,0,0,0,0,13,13,13,,,,,,,,,52.6671710014,54.1546859741,1.48751497269,r,0.76984000206,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/armchair2.png,0,0,0,0,0,14,14,14,,,,,,,,,54.1552660465,55.642701149,1.48743510246,r,0.802279949188,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/teapot2.png,0,0,0,0,0,15,15,15,,,,,,,,,55.6432390213,57.1311430931,1.48790407181,r,0.80277299881,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,16,16,16,,,,,,,,,57.1316590309,58.6187479496,1.48708891869,g,0.80241894722,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/sink1.png,0,0,0,0,0,17,17,17,,,,,,,,,58.6192800999,60.1240429878,1.50476288795,r,0.901423215866,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/fireplace1.png,0,0,0,0,0,18,18,18,,,,,,,,,60.1245601177,61.6115760803,1.4870159626,r,0.735836029053,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/coin1.png,0,0,0,0,0,19,19,19,,,,,,,,,61.6120891571,63.1000201702,1.48793101311,r,0.702377080917,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/brick1.png,0,0,0,0,0,20,20,20,,,,,,,,,63.1005320549,64.5874559879,1.48692393303,r,0.635577917099,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/button1.png,0,0,0,0,0,21,21,21,,,,,,,,,64.5879840851,66.0756530762,1.48766899109,r,0.668910980225,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/lightbulb2.png,0,0,0,0,0,22,22,22,,,,,,,,,66.0761730671,67.5636911392,1.48751807213,r,0.769258975983,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/umbrella1.png,0,0,0,0,0,23,23,23,,,,,,,,,67.5642790794,69.0517010689,1.48742198944,r,0.768836021423,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,24,24,24,,,,,,,,,69.0522310734,70.5402030945,1.4879720211,g,0.76886510849,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bongo1.png,0,0,0,0,0,25,25,25,,,,,,,,,70.5407211781,72.0281600952,1.48743891716,r,0.736231088638,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/shell1.png,0,0,0,0,0,26,26,26,,,,,,,,,72.0286710262,73.5157711506,1.48710012436,r,0.702451944351,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/envelope1.png,0,0,0,0,0,27,27,27,,,,,,,,,73.5162940025,75.020827055,1.50453305244,r,0.768743991852,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/fan1.png,0,0,0,0,0,28,28,28,,,,,,,,,75.0213489532,76.5085351467,1.48718619347,r,0.702789068222,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/cat1.png,0,0,0,0,0,29,29,29,,,,,,,,,76.5090470314,77.996972084,1.48792505264,r,0.502029895782,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,30,30,30,,,,,,,,,77.9974930286,79.4850661755,1.48757314682,g,0.736321926117,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,31,31,31,,,,,,,,,79.4855821133,80.9725379944,1.48695588112,g,0.668820142746,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/suitcase2.png,0,0,0,0,0,32,32,32,,,,,,,,,80.9730660915,82.4606261253,1.4875600338,r,0.53511095047,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/lightbulb1.png,0,0,0,0,0,33,33,33,,,,,,,,,82.4611289501,83.9657850266,1.50465607643,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,34,34,34,,,,,,,,,83.9661920071,85.4533250332,1.48713302612,g,0.669282913208,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/armchair1.png,0,0,0,0,0,35,35,35,,,,,,,,,85.4538400173,86.9420480728,1.4882080555,r,0.637054920197,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/fan2.png,0,0,0,0,0,36,36,36,,,,,,,,,86.9425461292,88.4293711185,1.48682498932,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/dog1.png,0,0,0,0,0,37,37,37,,,,,,,,,88.4297850132,89.9178099632,1.48802495003,r,0.802691936493,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/suitcase1.png,0,0,0,0,0,38,38,38,,,,,,,,,89.9183220863,91.4058310986,1.48750901222,r,0.636001825333,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,39,39,39,,,,,,,,,91.4063391685,92.8934390545,1.48709988594,g,0.735878944397,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/skillet2.png,0,0,0,0,0,40,40,40,,,,,,,,,92.8939580917,94.3998820782,1.50592398643,r,0.671058177948,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/card1.png,0,0,0,0,0,41,41,41,,,,,,,,,94.4003920555,95.8864820004,1.48608994484,r,0.635981082916,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/card2.png,0,0,0,0,0,42,42,42,,,,,,,,,95.8869991302,97.375921011,1.48892188072,r,0.80390381813,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/rollerblade1.png,0,0,0,0,0,43,43,43,,,,,,,,,97.3764281273,98.8622570038,1.4858288765,r,0.768731117249,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/pail1.png,0,0,0,0,0,44,44,44,,,,,,,,,98.8628129959,100.350278139,1.4874651432,r,0.735816001892,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,45,45,45,,,,,,,,,100.35080409,101.838374138,1.48757004738,g,0.702866792679,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/icecreamcone2.png,0,0,0,0,0,46,46,46,,,,,,,,,101.838895082,103.326807022,1.48791193962,r,0.702516078949,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/teapot1.png,0,0,0,0,0,47,47,47,,,,,,,,,103.327336073,104.814762115,1.48742604256,r,0.668866872787,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/crown1.png,0,0,0,0,0,48,48,48,,,,,,,,,104.81528616,106.302371979,1.48708581924,r,0.869157075882,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/mirror2.png,0,0,0,0,0,49,49,49,,,,,,,,,106.30289197,107.807121038,1.50422906876,r,0.668455123901,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,50,50,50,,,,,,,,,107.807650089,109.295617104,1.48796701431,g,0.735816001892,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/broom2.png,0,0,0,0,0,51,51,51,,,,,,,,,109.296132088,110.783167124,1.48703503609,r,0.702031135559,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/rollerblade2.png,0,0,0,0,0,52,52,52,,,,,,,,,110.783677101,112.271193027,1.48751592636,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bongo2.png,0,0,0,0,0,53,53,53,,,,,,,,,112.271639109,113.759212017,1.4875729084,r,0.869707107544,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/smallbird1.png,0,0,0,0,0,54,54,54,,,,,,,,,113.760759115,115.247298956,1.4865398407,r,0.735814809799,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/compmouse1.png,0,0,0,0,0,55,55,55,,,,,,,,,115.247812986,116.735738993,1.48792600632,r,0.635982036591,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/rose1.png,0,0,0,0,0,56,56,56,,,,,,,,,116.736255169,118.223276138,1.48702096939,r,0.635154008865,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/razor1.png,0,0,0,0,0,57,57,57,,,,,,,,,118.223798037,119.711300135,1.48750209808,r,0.736168861389,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/phone1.png,0,0,0,0,0,58,58,58,,,,,,,,,119.711819172,121.199325085,1.48750591278,r,0.635498046875,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,59,59,59,,,,,,,,,121.199841022,122.687355042,1.48751401901,g,0.70122885704,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/rose2.png,0,0,0,0,0,60,60,60,,,,,,,,,122.687867165,124.175323009,1.48745584488,r,0.735831022263,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/dog2.png,0,0,0,0,0,61,61,61,,,,,,,,,124.175843954,125.664162159,1.48831820488,g,0.769332885742,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/compmouse2.png,0,0,0,0,0,62,62,62,,,,,,,,,125.664683104,127.15152812,1.48684501648,r,0.602067232132,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/lobster2.png,0,0,0,0,0,63,63,63,,,,,,,,,127.152055025,128.640697956,1.48864293098,r,0.60259103775,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,64,64,64,,,,,,,,,128.641282082,130.12746501,1.48618292809,g,0.669147014618,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/horn1.png,0,0,0,0,0,65,65,65,,,,,,,,,130.127987146,131.615488052,1.48750090599,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/icecreamcone1.png,0,0,0,0,0,66,66,66,,,,,,,,,131.6159091,133.103944063,1.48803496361,r,0.502439975739,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/coin2.png,0,0,0,0,0,67,67,67,,,,,,,,,133.104464054,134.592019081,1.48755502701,r,0.534697055817,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/sandwich1.png,0,0,0,0,0,68,68,68,,,,,,,,,134.592539072,136.079624176,1.48708510399,r,0.568207025528,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/brick2.png,0,0,0,0,0,69,69,69,,,,,,,,,136.080155134,137.56765008,1.48749494553,r,0.66973900795,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/cat2.png,0,0,0,0,0,70,70,70,,,,,,,,,137.568166018,139.055745125,1.48757910728,r,0.735816955566,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,71,71,71,,,,,,,,,139.056262016,140.544111967,1.48784995079,g,0.635921001434,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/pail2.png,0,0,0,0,0,72,72,72,,,,,,,,,140.544631958,142.031597137,1.48696517944,r,0.569105863571,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow2.png,0,0,0,0,0,73,73,73,,,,,,,,,142.032124043,143.519752026,1.48762798309,r,0.836133003235,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/phone2.png,0,0,0,0,0,74,74,74,,,,,,,,,143.520272017,145.007770061,1.48749804497,r,0.669420957565,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/lobster1.png,0,0,0,0,0,75,75,75,,,,,,,,,145.008289099,146.495790958,1.48750185966,g,0.735826969147,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/eggs1.png,0,0,0,0,0,76,76,76,,,,,,,,,146.496304989,147.983814955,1.4875099659,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/candle1.png,0,0,0,0,0,77,77,77,,,,,,,,,147.984228134,149.471841097,1.48761296272,r,0.836134910583,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/umbrella2.png,0,0,0,0,0,78,78,78,,,,,,,,,149.472367048,150.960206985,1.48783993721,r,0.869588136673,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/shoe1.png,0,0,0,0,0,79,79,79,,,,,,,,,150.960724115,152.44781518,1.48709106445,r,0.701892852783,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/sandwich2.png,0,0,0,0,0,80,80,80,,,,,,,,,152.448328972,153.936395168,1.48806619644,r,0.535116910934,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/shoe2.png,0,0,0,0,0,81,81,81,,,,,,,,,154.006489992,155.490741014,1.48425102234,r,0.501816987991,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/broom1.png,0,0,0,0,0,82,82,82,,,,,,,,,155.491286039,156.97876215,1.48747611046,r,0.602474927902,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/apple2.png,0,0,0,0,0,83,83,83,,,,,,,,,156.979282141,158.4667871,1.48750495911,r,0.669006109238,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/butterfly2.png,0,0,0,0,0,84,84,84,,,,,,,,,158.467308998,159.955224037,1.48791503906,r,0.668836116791,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/envelope2.png,0,0,0,0,0,85,85,85,,,,,,,,,159.955738068,161.442832947,1.48709487915,r,0.702032089233,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/pottedplant2.png,0,0,0,0,0,86,86,86,,,,,,,,,161.443361044,162.931341171,1.48798012733,r,0.60213303566,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/mirror1.png,0,0,0,0,0,87,87,87,,,,,,,,,162.931857109,164.418879032,1.48702192307,r,0.769394874573,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/smallbird2.png,0,0,0,0,0,88,88,88,,,,,,,,,164.419412136,165.924175024,1.50476288795,g,0.903150081635,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,89,89,89,,,,,,,,,165.924684048,167.412131071,1.48744702339,g,0.668456077576,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/iris2.png,0,0,0,0,0,90,90,90,,,,,,,,,167.412642002,168.899741173,1.48709917068,r,0.736165046692,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/pottedplant1.png,0,0,0,0,0,91,91,91,,,,,,,,,168.900264978,170.387763023,1.48749804497,r,0.769258022308,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/sink2.png,0,0,0,0,0,92,92,92,,,,,,,,,170.388275146,171.875648022,1.48737287521,r,0.836133003235,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/canoe1.png,0,0,0,0,0,93,93,93,,,,,,,,,171.876173019,173.380530119,1.50435709953,g,0.869526863098,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/bow1.png,0,0,0,0,0,94,94,94,,,,,,,,,173.381049156,174.868555069,1.48750591278,g,0.702408075333,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/lamp1.png,0,0,0,0,0,95,95,95,,,,,,,,,174.869065046,176.373711109,1.50464606285,r,0.669011116028,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/mailbox2.png,0,0,0,0,0,96,96,96,,,,,,,,,176.374226093,177.861317158,1.48709106445,r,0.568552017212,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/fireplace2.png,0,0,0,0,0,97,97,97,,,,,,,,,177.861829996,179.349647045,1.48781704903,r,0.668869018555,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/iris1.png,0,0,0,0,0,98,98,98,,,,,,,,,179.350156069,180.837366104,1.48721003532,r,0.568623065948,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/button2.png,0,0,0,0,0,99,99,99,,,,,,,,,180.837875128,182.325803995,1.48792886734,r,0.501675128937,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/basket2.png,0,0,0,0,0,100,100,100,,,,,,,,,182.326313972,183.813826084,1.48751211166,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/skillet1.png,0,0,0,0,0,101,101,101,,,,,,,,,183.814236164,185.301781178,1.48754501343,g,0.702337026596,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/apple1.png,0,0,0,0,0,102,102,102,,,,,,,,,185.302287102,186.789390087,1.48710298538,r,0.902595043182,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/lamp2.png,0,0,0,0,0,103,103,103,,,,,,,,,186.789905071,188.277425051,1.48751997948,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",FinalStim/shell2.png,0,0,0,0,0,104,104,104,,,,,,,,,188.277889967,189.765436172,1.48754620552,r,0.736227989197,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
0,"Please press the right button whenever you see the 
first image repeated and the left button otherwise.",,0,0,0,0,,,,,,,,,,,,,,,,,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
2,"Please press the right button whenever you see an
image that was presented 2 items back and the left 
button otherwise.",FinalStim/compmouse1.png,0,1,1,1,0,0,0,0,,,189.766081095,194.765032053,4.99895095825,194.765038013,194.765653133,0.000615119934082,194.771515131,196.252688169,1.48117303848,None,,2019_Oct_07_1137,29.9050153222,NBackExp,DB001,
